date,beta_expectation,expected_target_beta,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,prior_details,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,deployment_multiplier,expected_deployment_state,expected_deployment_multiplier,deployment_rank_abs_error,actual_deployment_cash,expected_deployment_cash,deployment_pacing_error,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2015-01-15,0.796909620237062,0.5,0.7963236330824583,0.7963236330824583,1.0,1.0,NEUTRAL,0.8,0.796909620237062,0.041391893216209286,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.1987437286567288, 'LATE_CYCLE': 0.40445700680360785, 'BUST': 0.19805553588293448, 'RECOVERY': 0.1987437286567288}, 'posterior_prior': {'MID_CYCLE': 5.20815259840574e-16, 'LATE_CYCLE': 0.9936539538972606, 'BUST': 0.006346046102738336, 'RECOVERY': 4.968269769486311e-16}, 'transition_prior': {'MID_CYCLE': 0.0018843069297597122, 'LATE_CYCLE': 0.986067681273428, 'BUST': 0.010139674650448589, 'RECOVERY': 0.0019083371463636824}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,91.63953399658205,0.010301265876460824,1.9590071686514696,5.034079046088172e-16,0.9896987341235381,0.010301265876460824,4.948493670617698e-16
2015-01-16,0.7945162359882815,0.5,0.7930480596817966,0.7930480596817966,1.0,1.0,NEUTRAL,0.8,0.7945162359882815,0.06583332265323638,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.19858455041181788, 'LATE_CYCLE': 0.4049257398380188, 'BUST': 0.19790515933834535, 'RECOVERY': 0.19858455041181788}, 'posterior_prior': {'MID_CYCLE': 5.034079046088172e-16, 'LATE_CYCLE': 0.9896987341235381, 'BUST': 0.010301265876460824, 'RECOVERY': 4.948493670617698e-16}, 'transition_prior': {'MID_CYCLE': 0.0018882612000005, 'LATE_CYCLE': 0.9821541817980057, 'BUST': 0.01403028956216956, 'RECOVERY': 0.001927267439824233}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,92.7154769897461,0.01827921337239613,1.9275514057934409,4.984934496601323e-16,0.981720786627603,0.01827921337239613,4.908603933138022e-16
2015-01-19,0.7954709653210068,0.5,0.7943864163555792,0.7943864163555792,1.0,1.0,NEUTRAL,0.8,0.7954709653210068,0.05647226846383835,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.1984248289735201, 'LATE_CYCLE': 0.4053896557583925, 'BUST': 0.19776068629456736, 'RECOVERY': 0.1984248289735201}, 'posterior_prior': {'MID_CYCLE': 4.984934496601323e-16, 'LATE_CYCLE': 0.981720786627603, 'BUST': 0.01827921337239613, 'RECOVERY': 4.908603933138022e-16}, 'transition_prior': {'MID_CYCLE': 0.0018999829349663911, 'LATE_CYCLE': 0.9742508148079755, 'BUST': 0.021880007052237232, 'RECOVERY': 0.0019691952048209926}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,92.7154769897461,0.015096782263345517,1.94006869661593,5.1185300518634975e-14,0.9849032177366028,0.015096782263345517,4.924516088683022e-16
2015-01-20,0.6887807933970949,0.5,0.6454374752525921,0.6454374752525921,1.0,1.0,NEUTRAL,0.8,0.6887807933970949,0.47561574154481234,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.1982645635734498, 'LATE_CYCLE': 0.40585772204494075, 'BUST': 0.19761315080815964, 'RECOVERY': 0.19826456357344974}, 'posterior_prior': {'MID_CYCLE': 5.1185300518634975e-14, 'LATE_CYCLE': 0.9849032177366028, 'BUST': 0.015096782263345517, 'RECOVERY': 4.924516088683022e-16}, 'transition_prior': {'MID_CYCLE': 0.001890299461311337, 'LATE_CYCLE': 0.9773824157384116, 'BUST': 0.018779827202605882, 'RECOVERY': 0.0019474575976711837}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,93.45117950439452,0.37073068867635073,0.7919597323474787,3.7008725067367633e-16,0.6292693113236485,0.37073068867635073,3.5444249090833605e-16
2015-01-21,0.7935368658527018,0.5,0.7916385368803627,0.7916385368803627,1.0,1.0,NEUTRAL,0.8,0.7935368658527018,0.07501141954904278,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.19810375345169248, 'LATE_CYCLE': 0.4060389286318687, 'BUST': 0.19775356446474635, 'RECOVERY': 0.19810375345169245}, 'posterior_prior': {'MID_CYCLE': 3.7008725067367633e-16, 'LATE_CYCLE': 0.6292693113236485, 'BUST': 0.37073068867635073, 'RECOVERY': 3.5444249090833605e-16}, 'transition_prior': {'MID_CYCLE': 0.0025724771163043152, 'LATE_CYCLE': 0.6255665510469776, 'BUST': 0.3678849517512112, 'RECOVERY': 0.003976020085506969}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,93.92938232421876,0.02154378049099514,1.9147531469917058,5.079882485912219e-16,0.9784562195090039,0.02154378049099514,4.8922810975450265e-16
2015-01-22,0.7938999128476071,0.5,0.7921650400112912,0.7921650400112912,1.0,1.0,NEUTRAL,0.8,0.7938999128476071,0.0716548346668956,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.1979423978568922, 'LATE_CYCLE': 0.4065051627684469, 'BUST': 0.1976100415177687, 'RECOVERY': 0.19794239785689213}, 'posterior_prior': {'MID_CYCLE': 5.079882485912219e-16, 'LATE_CYCLE': 0.9784562195090039, 'BUST': 0.02154378049099514, 'RECOVERY': 4.8922810975450265e-16}, 'transition_prior': {'MID_CYCLE': 0.001896749054513203, 'LATE_CYCLE': 0.9703351068282977, 'BUST': 0.025789955446340475, 'RECOVERY': 0.0019781886708486306}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,95.66744232177734,0.02033362384131082,1.9194924171517946,5.216998685235191e-16,0.9796663761586881,0.02033362384131082,4.898331880793448e-16
2015-01-23,0.7926354205615423,0.5,0.790312564041379,0.790312564041379,1.0,1.0,NEUTRAL,0.8,0.7926354205615423,0.08313451261331972,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.19778049604633877, 'LATE_CYCLE': 0.40697396500178135, 'BUST': 0.19746504290554115, 'RECOVERY': 0.1977804960463387}, 'posterior_prior': {'MID_CYCLE': 5.216998685235191e-16, 'LATE_CYCLE': 0.9796663761586881, 'BUST': 0.02033362384131082, 'RECOVERY': 4.898331880793448e-16}, 'transition_prior': {'MID_CYCLE': 0.001890862742740654, 'LATE_CYCLE': 0.9715070594649834, 'BUST': 0.024634356805181806, 'RECOVERY': 0.001967720987094192}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,95.87896728515624,0.024548598128193315,1.9030108748273438,5.872054172712771e-16,0.9754514018718056,0.024548598128193315,4.877257009359035e-16
2015-01-26,0.7908555748890053,0.5,0.7876262669518697,0.7876262669518697,1.0,1.0,NEUTRAL,0.8,0.7908555748890053,0.09840021242438479,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.19761804728605553, 'LATE_CYCLE': 0.4074408889741375, 'BUST': 0.19732301645375147, 'RECOVERY': 0.19761804728605548}, 'posterior_prior': {'MID_CYCLE': 5.872054172712771e-16, 'LATE_CYCLE': 0.9754514018718056, 'BUST': 0.024548598128193315, 'RECOVERY': 4.877257009359035e-16}, 'transition_prior': {'MID_CYCLE': 0.0018954392583370085, 'LATE_CYCLE': 0.9673234829013916, 'BUST': 0.028792856052917447, 'RECOVERY': 0.001988221787353989}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,95.76858520507812,0.030481417036650135,1.8799325654225219,5.696760034212341e-16,0.9695185829633488,0.030481417036650135,4.847592914816751e-16
2015-01-27,0.7875441747284395,0.5,0.7824417583672729,0.7824417583672729,1.0,1.0,NEUTRAL,0.8,0.7875441747284395,0.12460790514802378,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.1974550508508871, 'LATE_CYCLE': 0.4079044936988382, 'BUST': 0.19718540459938766, 'RECOVERY': 0.19745505085088705}, 'posterior_prior': {'MID_CYCLE': 5.696760034212341e-16, 'LATE_CYCLE': 0.9695185829633488, 'BUST': 0.030481417036650135, 'RECOVERY': 4.847592914816751e-16}, 'transition_prior': {'MID_CYCLE': 0.0019033767834479138, 'LATE_CYCLE': 0.961437273446255, 'BUST': 0.03464077874104954, 'RECOVERY': 0.0020185710292476814}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,93.28567504882812,0.04151941757186928,1.8373700537835351,7.483284127574031e-16,0.9584805824281295,0.04151941757186928,4.792402912140654e-16
2015-01-28,0.7814877903669327,0.5,0.7725698414048101,0.7725698414048101,1.0,1.0,NEUTRAL,0.8,0.7814877903669327,0.16709278239228287,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.1972915060245873, 'LATE_CYCLE': 0.4083605158183436, 'BUST': 0.19705647213248195, 'RECOVERY': 0.19729150602458725}, 'posterior_prior': {'MID_CYCLE': 7.483284127574031e-16, 'LATE_CYCLE': 0.9584805824281295, 'BUST': 0.04151941757186928, 'RECOVERY': 4.792402912140654e-16}, 'transition_prior': {'MID_CYCLE': 0.0019212599736043762, 'LATE_CYCLE': 0.9505029801675543, 'BUST': 0.04549761101451359, 'RECOVERY': 0.002078148844327776}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,92.80744171142578,0.06170736544355873,1.7607861361257329,7.014213173872435e-16,0.9382926345564401,0.06170736544355873,4.691463172782208e-16
2015-01-29,0.774997864595654,0.5,0.7617507012464326,0.7617507012464326,1.0,1.0,NEUTRAL,0.8,0.774997864595654,0.20692073705481973,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.19712741209990722, 'LATE_CYCLE': 0.40880127803325056, 'BUST': 0.19694389776693494, 'RECOVERY': 0.1971274120999072}, 'posterior_prior': {'MID_CYCLE': 7.014213173872435e-16, 'LATE_CYCLE': 0.9382926345564401, 'BUST': 0.06170736544355873, 'RECOVERY': 4.691463172782208e-16}, 'transition_prior': {'MID_CYCLE': 0.0019569962492862764, 'LATE_CYCLE': 0.9305256771326381, 'BUST': 0.06532719779866697, 'RECOVERY': 0.002190128819408635}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,93.69947052001952,0.08334045134782092,1.6805294562704314,6.606485317010584e-16,0.9166595486521779,0.08334045134782092,4.583297743260897e-16
2015-01-30,0.7835906259641074,0.5,0.7760368127853918,0.7760368127853918,1.0,1.0,NEUTRAL,0.8,0.7835906259641074,0.15301384359969084,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.19696276837868368, 'LATE_CYCLE': 0.40922544874922645, 'BUST': 0.19684901449340633, 'RECOVERY': 0.19696276837868362}, 'posterior_prior': {'MID_CYCLE': 6.606485317010584e-16, 'LATE_CYCLE': 0.9166595486521779, 'BUST': 0.08334045134782092, 'RECOVERY': 4.583297743260897e-16}, 'transition_prior': {'MID_CYCLE': 0.001995697398423704, 'LATE_CYCLE': 0.9091062301922459, 'BUST': 0.08658759301513604, 'RECOVERY': 0.002310479394194412}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,92.97295379638672,0.05469791345297613,1.7871920696603114,7.8669947265858455e-16,0.9453020865470225,0.05469791345297613,4.72651043273512e-16
2015-02-02,0.7839035023877156,0.5,0.7765497583748737,0.7765497583748737,1.0,1.0,NEUTRAL,0.8,0.7839035023877156,0.15086237211758868,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.1967975741719272, 'LATE_CYCLE': 0.4096750603975122, 'BUST': 0.19672979125863338, 'RECOVERY': 0.19679757417192714}, 'posterior_prior': {'MID_CYCLE': 7.866994726585846e-16, 'LATE_CYCLE': 0.9453020865470226, 'BUST': 0.05469791345297614, 'RECOVERY': 4.726510432735121e-16}, 'transition_prior': {'MID_CYCLE': 0.0019367323546625893, 'LATE_CYCLE': 0.9372458190945129, 'BUST': 0.05867419104934382, 'RECOVERY': 0.0021432575014806647}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,93.7822265625,0.05365499204094934,1.7911377481780288,9.194812675556994e-16,0.9463450079590493,0.05365499204094934,4.731725039795254e-16
2015-02-03,0.7856478003989896,0.5,0.7793921698949472,0.7491408422126447,0.961186,0.973129,PENALTY,0.8,0.7856478003989896,0.13857623171857347,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.196631828799911, 'LATE_CYCLE': 0.4101270505223031, 'BUST': 0.196609291877875, 'RECOVERY': 0.19663182879991095}, 'posterior_prior': {'MID_CYCLE': 9.194812675556994e-16, 'LATE_CYCLE': 0.9463450079590493, 'BUST': 0.05365499204094934, 'RECOVERY': 4.731725039795254e-16}, 'transition_prior': {'MID_CYCLE': 0.0019313168625733255, 'LATE_CYCLE': 0.9382022753334173, 'BUST': 0.05773255030210962, 'RECOVERY': 0.002133857501899735}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,94.68346405029295,0.047840665336702545,1.8132147971729038,9.754720255317446e-16,0.9521593346632959,0.047840665336702545,4.760796673316486e-16
2015-02-04,0.7762873055092113,0.5,0.763906562384123,0.7611870550220355,0.99644,0.997536,PENALTY,0.8,0.7762873055092113,0.19939785284876843,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.19646553159225938, 'LATE_CYCLE': 0.4105854628549342, 'BUST': 0.19648347396054716, 'RECOVERY': 0.19646553159225932}, 'posterior_prior': {'MID_CYCLE': 9.754720255317448e-16, 'LATE_CYCLE': 0.952159334663296, 'BUST': 0.04784066533670255, 'RECOVERY': 4.760796673316487e-16}, 'transition_prior': {'MID_CYCLE': 0.0019165811194987825, 'LATE_CYCLE': 0.9438617765516484, 'BUST': 0.0521245099371815, 'RECOVERY': 0.0020971323916713774}}",LATE_CYCLE,BUST,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,94.6006851196289,0.079042314969298,1.696326115234214,2.5567929070596884e-15,0.9209576850306991,0.079042314969298,4.604788425153502e-16
