date,beta_expectation,expected_target_beta,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,prior_details,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,deployment_multiplier,expected_deployment_state,expected_deployment_multiplier,deployment_rank_abs_error,actual_deployment_cash,expected_deployment_cash,deployment_pacing_error,lock_active,target_bucket,close
2018-01-15,0.8902450677478319,0.8,0.7585458344083404,0.7585458344083404,1.0,1.0,NEUTRAL,1.0,0.8902450677478319,0.5975309034243413,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2508398689868394, 'LATE_CYCLE': 0.25083223654725556, 'BUST': 0.24931215819176952, 'RECOVERY': 0.2490157362741356}, 'posterior_prior': {'MID_CYCLE': 0.46729325839705044, 'LATE_CYCLE': 0.4678365265350984, 'BUST': 0.0647480060863795, 'RECOVERY': 0.00012220898147173668}, 'transition_prior': {'MID_CYCLE': 0.4636731773975351, 'LATE_CYCLE': 0.4652936719336225, 'BUST': 0.06877279390453157, 'RECOVERY': 0.002260356764310926}}",MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,155.90914916992188
2018-01-16,0.8558639644445307,0.8,0.7331248494066207,0.7331248494066207,1.0,1.0,NEUTRAL,0.7331248494066207,0.8558639644445307,0.6056559038574314,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2509685868808271, 'LATE_CYCLE': 0.2509351218050659, 'BUST': 0.24920559918635493, 'RECOVERY': 0.24889069212775208}, 'posterior_prior': {'MID_CYCLE': 0.5068095802101762, 'LATE_CYCLE': 0.4554309051158378, 'BUST': 0.037407837827332244, 'RECOVERY': 0.0003516768466538861}, 'transition_prior': {'MID_CYCLE': 0.5025089596360086, 'LATE_CYCLE': 0.4532364216191036, 'BUST': 0.04187273524496538, 'RECOVERY': 0.0023818834999223925}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,155.4636993408203
2018-01-17,0.8647185825284773,0.8,0.7414767110628568,0.7401146183446344,0.998163,0.998728,PENALTY,0.7331248494066207,0.8647185825284773,0.5980031966580124,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2510215425506603, 'LATE_CYCLE': 0.2511069386573521, 'BUST': 0.24910601154203763, 'RECOVERY': 0.24876550724995003}, 'posterior_prior': {'MID_CYCLE': 0.3558031844763754, 'LATE_CYCLE': 0.5910752923725148, 'BUST': 0.05205521566012861, 'RECOVERY': 0.0010663074909812835}, 'transition_prior': {'MID_CYCLE': 0.35423793188741504, 'LATE_CYCLE': 0.5860020901999483, 'BUST': 0.05661719378658445, 'RECOVERY': 0.0031427841260522706}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,157.141357421875
2018-01-18,0.8849252849023769,0.8,0.7615782909231216,0.7140123956069362,0.937543,0.956761,PENALTY,0.7331248494066207,0.8849252849023769,0.5788153664044464,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25109160822224863, 'LATE_CYCLE': 0.25126703180558013, 'BUST': 0.24900192633768314, 'RECOVERY': 0.24863943363448815}, 'posterior_prior': {'MID_CYCLE': 0.3891047799339868, 'LATE_CYCLE': 0.5666135154028576, 'BUST': 0.04397814142877788, 'RECOVERY': 0.00030356323437770054}, 'transition_prior': {'MID_CYCLE': 0.3869979407128767, 'LATE_CYCLE': 0.5619924390742245, 'BUST': 0.0486530416298336, 'RECOVERY': 0.0023565785830653163}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,157.16976928710938
2018-01-19,0.8866173523358015,0.8,0.7598400881547405,0.7598400881547405,1.0,1.0,NEUTRAL,0.7331248494066207,0.8866173523358015,0.5870376276277035,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2511994778536229, 'LATE_CYCLE': 0.2513989005517832, 'BUST': 0.2488884373923301, 'RECOVERY': 0.2485131842022638}, 'posterior_prior': {'MID_CYCLE': 0.46272264804470686, 'LATE_CYCLE': 0.5099822932141317, 'BUST': 0.026346270548188253, 'RECOVERY': 0.0009487881929730798}, 'transition_prior': {'MID_CYCLE': 0.45923181359795734, 'LATE_CYCLE': 0.5066370504022932, 'BUST': 0.031204412384752914, 'RECOVERY': 0.002926723614996551}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,157.66262817382812
2018-01-22,0.8843592561154188,0.8,0.7573992315018018,0.687879828239946,0.908213,0.936455,PENALTY,0.7331248494066207,0.8843592561154188,0.5896763160534627,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25131639439909526, 'LATE_CYCLE': 0.25152041604298364, 'BUST': 0.24877705508130069, 'RECOVERY': 0.24838613447662045}, 'posterior_prior': {'MID_CYCLE': 0.4795498084438817, 'LATE_CYCLE': 0.4887314566528744, 'BUST': 0.03134704970657983, 'RECOVERY': 0.0003716851966641213}, 'transition_prior': {'MID_CYCLE': 0.4757009726490228, 'LATE_CYCLE': 0.48582660163607644, 'BUST': 0.03609854315550821, 'RECOVERY': 0.002373882559392583}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.3498077392578
2018-01-23,0.8568679114572471,0.8,0.7440093560249614,0.7440093560249614,1.0,1.0,NEUTRAL,0.7331248494066207,0.8568679114572471,0.5741847334403353,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2514293242315007, 'LATE_CYCLE': 0.2516460525777762, 'BUST': 0.2486660879514434, 'RECOVERY': 0.24825853523927965}, 'posterior_prior': {'MID_CYCLE': 0.47089036489780794, 'LATE_CYCLE': 0.4958005340287052, 'BUST': 0.03301924531031483, 'RECOVERY': 0.0002898557631719952}, 'transition_prior': {'MID_CYCLE': 0.4672221085503778, 'LATE_CYCLE': 0.49269729002365675, 'BUST': 0.03778281320019518, 'RECOVERY': 0.002297788225770311}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,160.6672821044922
2018-01-24,0.8618787456272855,0.8,0.7493015609670396,0.7493015609670396,1.0,1.0,NEUTRAL,0.7331248494066207,0.8618787456272855,0.568482524991683,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2514770147648841, 'LATE_CYCLE': 0.2518343668076884, 'BUST': 0.2485582096567611, 'RECOVERY': 0.24813040877066644}, 'posterior_prior': {'MID_CYCLE': 0.34373998504841485, 'LATE_CYCLE': 0.6161504892268476, 'BUST': 0.03985490544976223, 'RECOVERY': 0.0002546202749753212}, 'transition_prior': {'MID_CYCLE': 0.34299342670641236, 'LATE_CYCLE': 0.6099186583826194, 'BUST': 0.044801109640423796, 'RECOVERY': 0.0022868052705445675}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.62464904785156
2018-01-25,0.8128154524015763,0.8,0.7517825384255846,0.7024483129064825,0.934377,0.954569,PENALTY,0.7331248494066207,0.8128154524015763,0.4338568388793014,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2515329614315587, 'LATE_CYCLE': 0.25201852329661534, 'BUST': 0.24844667719151384, 'RECOVERY': 0.24800183808031212}, 'posterior_prior': {'MID_CYCLE': 0.3592828865805688, 'LATE_CYCLE': 0.6066928779457853, 'BUST': 0.03364183721820344, 'RECOVERY': 0.00038239825544246725}, 'transition_prior': {'MID_CYCLE': 0.3582954406223811, 'LATE_CYCLE': 0.600618784939212, 'BUST': 0.038697800083288145, 'RECOVERY': 0.002387974355118841}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.56773376464844
2018-01-26,0.8390104886624224,0.8,0.7544703729067932,0.7196538286082633,0.953853,0.968052,PENALTY,0.7331248494066207,0.8390104886624224,0.4987625016433428,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25147514988265424, 'LATE_CYCLE': 0.2523083787301829, 'BUST': 0.24834384192958942, 'RECOVERY': 0.24787262945757338}, 'posterior_prior': {'MID_CYCLE': 0.14063275877867967, 'LATE_CYCLE': 0.808049747711575, 'BUST': 0.05117724567847228, 'RECOVERY': 0.00014024783127310303}, 'transition_prior': {'MID_CYCLE': 0.14508731590630639, 'LATE_CYCLE': 0.7962689077772049, 'BUST': 0.05643154572687298, 'RECOVERY': 0.0022122305896156917}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,162.0131378173828
2018-01-29,0.8096143131407622,0.8,0.7684978545907928,0.7684978545907928,1.0,1.0,NEUTRAL,0.7331248494066207,0.8096143131407622,0.3515221132605735,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2514703410623839, 'LATE_CYCLE': 0.2525559068789824, 'BUST': 0.2482306043230568, 'RECOVERY': 0.24774314773557685}, 'posterior_prior': {'MID_CYCLE': 0.24229167941359697, 'LATE_CYCLE': 0.725016302291645, 'BUST': 0.032092421181207254, 'RECOVERY': 0.0005995971135507855}, 'transition_prior': {'MID_CYCLE': 0.24443492472633446, 'LATE_CYCLE': 0.7154570606605494, 'BUST': 0.03751546362512483, 'RECOVERY': 0.002592550987991345}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,161.22645568847656
2018-01-30,0.834727446176813,0.8,0.7585459354017041,0.7585459354017041,1.0,1.0,NEUTRAL,0.7331248494066207,0.834727446176813,0.4732421186235256,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2513919996596958, 'LATE_CYCLE': 0.25287561396688435, 'BUST': 0.24811934160481086, 'RECOVERY': 0.24761304476860904}, 'posterior_prior': {'MID_CYCLE': 0.10253038952216029, 'LATE_CYCLE': 0.8603719089579356, 'BUST': 0.036701792032735076, 'RECOVERY': 0.00039590948716906893}, 'transition_prior': {'MID_CYCLE': 0.10841770782906238, 'LATE_CYCLE': 0.8467823323453921, 'BUST': 0.04239436786453377, 'RECOVERY': 0.002405591961011795}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.89955139160156
2018-01-31,0.8818258828891793,0.8,0.7603757832644493,0.7603757832644493,1.0,1.0,NEUTRAL,0.7331248494066207,0.8818258828891793,0.5762048204875675,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.251374006002824, 'LATE_CYCLE': 0.25313937554239485, 'BUST': 0.24800402010129566, 'RECOVERY': 0.24748259835348552}, 'posterior_prior': {'MID_CYCLE': 0.21733613561626522, 'LATE_CYCLE': 0.7520864425092288, 'BUST': 0.02985501251465305, 'RECOVERY': 0.0007224093598528982}, 'transition_prior': {'MID_CYCLE': 0.22040179039814872, 'LATE_CYCLE': 0.7414523165111178, 'BUST': 0.03544412982382407, 'RECOVERY': 0.0027017632669095377}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,160.56300354003906
2018-02-01,0.8601585341371678,0.8,0.7543270711095125,0.7543270711095125,1.0,1.0,NEUTRAL,0.7331248494066207,0.8601585341371678,0.5493012717007303,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2514790463198944, 'LATE_CYCLE': 0.2532827467598371, 'BUST': 0.2478867808799666, 'RECOVERY': 0.24735142604030194}, 'posterior_prior': {'MID_CYCLE': 0.44929056338978546, 'LATE_CYCLE': 0.5232788665107898, 'BUST': 0.02710233469767554, 'RECOVERY': 0.00032823540174924776}, 'transition_prior': {'MID_CYCLE': 0.44624114613214283, 'LATE_CYCLE': 0.5192361211163806, 'BUST': 0.0322200125577875, 'RECOVERY': 0.0023027201936890182}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.19813537597656
2018-02-02,0.8485521238883482,0.8,0.7528732634860691,0.7528732634860691,1.0,1.0,NEUTRAL,0.7331248494066207,0.8485521238883482,0.5275375056762529,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25152728090300375, 'LATE_CYCLE': 0.25348342031474685, 'BUST': 0.24776949905924717, 'RECOVERY': 0.24721979972300218}, 'posterior_prior': {'MID_CYCLE': 0.34195627795624883, 'LATE_CYCLE': 0.6297012112810048, 'BUST': 0.027892457804843205, 'RECOVERY': 0.0004500529579032632}, 'transition_prior': {'MID_CYCLE': 0.341976672548114, 'LATE_CYCLE': 0.6223299565782741, 'BUST': 0.03327009898627456, 'RECOVERY': 0.002423271887337436}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,156.02284240722656
2018-02-05,0.8947784105656024,0.8,0.7709707655295103,0.7709707655295103,1.0,1.0,NEUTRAL,0.7331248494066207,0.8947784105656024,0.5712732951105268,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25154734662845046, 'LATE_CYCLE': 0.2537116311554871, 'BUST': 0.24765346703156516, 'RECOVERY': 0.2470875551844973}, 'posterior_prior': {'MID_CYCLE': 0.28899794153975555, 'LATE_CYCLE': 0.6796434906158603, 'BUST': 0.031091724621530526, 'RECOVERY': 0.00026684322285370793}, 'transition_prior': {'MID_CYCLE': 0.2906626811854066, 'LATE_CYCLE': 0.6705273812557642, 'BUST': 0.03655805777168989, 'RECOVERY': 0.002251879787139284}}",MID_CYCLE,LATE_CYCLE,MID_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,149.8714599609375
2018-02-06,0.9230824715501793,0.8,0.8058246415870001,0.8058246415870001,1.0,1.0,NEUTRAL,0.7331248494066207,0.9230824715501793,0.5305340254171653,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.251686379246348, 'LATE_CYCLE': 0.25382548971954355, 'BUST': 0.24753334655793463, 'RECOVERY': 0.24695478447617383}, 'posterior_prior': {'MID_CYCLE': 0.5100172248584879, 'LATE_CYCLE': 0.4653814510303652, 'BUST': 0.02434238606573221, 'RECOVERY': 0.0002589380454146586}, 'transition_prior': {'MID_CYCLE': 0.5052195196661641, 'LATE_CYCLE': 0.4631294293654037, 'BUST': 0.02943115199708564, 'RECOVERY': 0.002219898971346596}}",MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,1.0,DEPLOY_SLOW,0.5,1,1000.0,500.0,0.5,False,QQQ,153.8428497314453
2018-02-07,0.8817455616720913,0.8,0.745318472037876,0.745318472037876,1.0,1.0,NEUTRAL,0.7331248494066207,0.8817455616720913,0.6192654437449502,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25190134298912037, 'LATE_CYCLE': 0.25386505293983824, 'BUST': 0.24741207219425623, 'RECOVERY': 0.24682153187678507}, 'posterior_prior': {'MID_CYCLE': 0.6495335316953472, 'LATE_CYCLE': 0.3270476728327219, 'BUST': 0.023083122384115713, 'RECOVERY': 0.00033567308781515183}, 'transition_prior': {'MID_CYCLE': 0.6403531682848878, 'LATE_CYCLE': 0.3294771477222619, 'BUST': 0.02787810026231526, 'RECOVERY': 0.002291583730535092}}",MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_BASE,1.0,DEPLOY_SLOW,0.5,1,1000.0,500.0,0.5,False,QQQ,151.85244750976562
