date,beta_expectation,expected_target_beta,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,prior_details,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,deployment_multiplier,expected_deployment_state,expected_deployment_multiplier,deployment_rank_abs_error,actual_deployment_cash,expected_deployment_cash,deployment_pacing_error,lock_active,target_bucket,close,price_topology_regime,price_topology_expected_beta,price_topology_confidence,price_topology_posterior_blend_weight,price_topology_beta_anchor_weight,forensic_snapshot_path,forensic_stress_score,forensic_mid_cycle_penalty,forensic_bust_penalty,resonance_action,resonance_confidence,resonance_reason,actual_regime_probability,brier,test_type,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY,prob_delta_MID_CYCLE,prob_acceleration_MID_CYCLE,prob_trend_MID_CYCLE,prob_delta_LATE_CYCLE,prob_acceleration_LATE_CYCLE,prob_trend_LATE_CYCLE,prob_delta_BUST,prob_acceleration_BUST,prob_trend_BUST,prob_delta_RECOVERY,prob_acceleration_RECOVERY,prob_trend_RECOVERY
2019-08-14,0.7636481768870558,0.5,0.6358602825884914,0.6358602825884914,1.0,1.0,NEUTRAL,0.6923494494000663,0.7636481768870558,0.7582665965530329,"{'base_weight': 0.05, 'posterior_weight': 0.650829362129665, 'transition_weight': 0.29917063787033493, 'base_priors': {'MID_CYCLE': 0.30049830189270316, 'LATE_CYCLE': 0.28044419306574714, 'BUST': 0.22954103877078402, 'RECOVERY': 0.18951646627076565}, 'posterior_prior': {'MID_CYCLE': 0.09252963617066359, 'LATE_CYCLE': 0.6423260299508331, 'BUST': 0.1954187419631542, 'RECOVERY': 0.06972559191534912}, 'transition_prior': {'MID_CYCLE': 0.12374192386943787, 'LATE_CYCLE': 0.5045073855279351, 'BUST': 0.23316955620518628, 'RECOVERY': 0.13858113439744082}, 'is_stable': False, 'stress_score': 0.254146810648325}",LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,175.39454650878906,MID_CYCLE,0.8733091430009923,0.9242421090276441,0.1386363163541466,0.23106052725691104,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-14.json,0.254146810648325,0.1,0.5891023353233488,HOLD,0.0,Noise: No resonance detected,0.24218380594162356,0.9576649472851453,VALIDATION,0.07961391293902707,0.6102671608468919,0.24218380594162356,0.06793512027245756,-0.0129157233,-0.0166493507,FALLING,-0.0320588692,-0.0203846109,FALLING,0.0467650639,0.04346318,RISING,-0.0017904716,-0.0064292186,FALLING
2019-08-15,0.7542038217029946,0.5,0.6269479022738992,0.6269479022738992,1.0,1.0,NEUTRAL,0.6860104111270748,0.7542038217029946,0.7759989668231045,"{'base_weight': 0.05, 'posterior_weight': 0.6570373466501893, 'transition_weight': 0.29296265334981064, 'base_priors': {'MID_CYCLE': 0.30009735788392455, 'LATE_CYCLE': 0.2810428797520986, 'BUST': 0.2295639876164473, 'RECOVERY': 0.18929577474752954}, 'posterior_prior': {'MID_CYCLE': 0.07961391293902707, 'LATE_CYCLE': 0.6102671608468919, 'BUST': 0.24218380594162356, 'RECOVERY': 0.06793512027245756}, 'transition_prior': {'MID_CYCLE': 0.11694361249738297, 'LATE_CYCLE': 0.48164717054383643, 'BUST': 0.2494696175444924, 'RECOVERY': 0.15193959941428828}, 'is_stable': False, 'stress_score': 0.28518673325094673}",LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,175.1930694580078,MID_CYCLE,0.874184982174217,0.9342346475362354,0.14013519713043532,0.23355866188405885,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-15.json,0.28518673325094673,0.1,0.581281790246448,HOLD,0.0,Noise: No resonance detected,0.27387833993099464,0.8731332172859055,VALIDATION,0.07836526074051509,0.5787754942145239,0.27387833993099464,0.06898090511396643,-0.0012486522,0.011667071,FALLING,-0.0314916666,0.0005672025,FALLING,0.031694534,-0.01507053,RISING,0.0010457848,0.0028362564,RISING
2019-08-16,0.7579881837027176,0.5,0.6248982424457123,0.6248982424457123,1.0,1.0,NEUTRAL,0.6911445543071632,0.7579881837027176,0.7931622132227479,"{'base_weight': 0.05, 'posterior_weight': 0.6539861170871263, 'transition_weight': 0.29601388291287367, 'base_priors': {'MID_CYCLE': 0.299693589203467, 'LATE_CYCLE': 0.2815850435002407, 'BUST': 0.22964468295911483, 'RECOVERY': 0.18907668433717745}, 'posterior_prior': {'MID_CYCLE': 0.07836526074051509, 'LATE_CYCLE': 0.5787754942145239, 'BUST': 0.27387833993099464, 'RECOVERY': 0.06898090511396643}, 'transition_prior': {'MID_CYCLE': 0.11751585084406883, 'LATE_CYCLE': 0.4611149313059007, 'BUST': 0.25914955411561374, 'RECOVERY': 0.1622196637344167}, 'is_stable': False, 'stress_score': 0.2699305854356317}",LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,178.00494384765625,MID_CYCLE,0.888167889135563,1.0,0.15,0.25,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-16.json,0.2699305854356317,0.1,0.48314550882778073,SELL_QLD,0.8,System entropy is rebuilding into defensive fog.,0.27176588441439287,0.8652000190836109,VALIDATION,0.08764448727987552,0.5672927897355309,0.27176588441439287,0.07329683857020075,0.0092792266,0.0105278788,RISING,-0.0114827045,0.0200089621,FALLING,-0.0021124555,-0.0338069895,FALLING,0.0043159335,0.0032701487,RISING
2019-08-19,0.7784949986543678,0.5,0.6380391165061412,0.6380391165061412,1.0,1.0,NEUTRAL,0.6994996322634677,0.7784949986543678,0.7801805035815812,"{'base_weight': 0.05, 'posterior_weight': 0.6531340580701607, 'transition_weight': 0.2968659419298393, 'base_priors': {'MID_CYCLE': 0.29930622156723, 'LATE_CYCLE': 0.28210696947545016, 'BUST': 0.22972162924228787, 'RECOVERY': 0.18886517971503197}, 'posterior_prior': {'MID_CYCLE': 0.08764448727987552, 'LATE_CYCLE': 0.5672927897355309, 'BUST': 0.27176588441439287, 'RECOVERY': 0.07329683857020075}, 'transition_prior': {'MID_CYCLE': 0.12426615938150408, 'LATE_CYCLE': 0.45525368592771975, 'BUST': 0.2566212011810425, 'RECOVERY': 0.16385895350973367}, 'is_stable': False, 'stress_score': 0.2656702903508037}",LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,180.83604431152344,MID_CYCLE,0.9123890489834834,1.0,0.15,0.25,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-19.json,0.2656702903508037,0.1,0.3549921925923348,SELL_QLD,0.8,System entropy is rebuilding into defensive fog.,0.21604389419070003,0.9994185155686526,VALIDATION,0.09604632669397906,0.6075801072060475,0.21604389419070003,0.08032967190927337,0.0084018394,-0.0008773871,RISING,0.0402873175,0.051770022,RISING,-0.0557219902,-0.0536095347,FALLING,0.0070328333,0.0027168998,RISING
2019-08-20,0.8697891830503196,0.5,0.6503466551086874,0.6503466551086874,1.0,1.0,NEUTRAL,0.6984469461259559,0.8697891830503196,0.8834614763952301,"{'base_weight': 0.05, 'posterior_weight': 0.64, 'transition_weight': 0.30999999999999994, 'base_priors': {'MID_CYCLE': 0.2989337278992566, 'LATE_CYCLE': 0.2827034308825354, 'BUST': 0.22969656345298348, 'RECOVERY': 0.18866627776522465}, 'posterior_prior': {'MID_CYCLE': 0.09604632669397906, 'LATE_CYCLE': 0.6075801072060475, 'BUST': 0.21604389419070003, 'RECOVERY': 0.08032967190927337}, 'transition_prior': {'MID_CYCLE': 0.12945561556946403, 'LATE_CYCLE': 0.4826145721465575, 'BUST': 0.2375723331130452, 'RECOVERY': 0.15035747917093328}, 'is_stable': False, 'stress_score': 0.2}",LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,179.4349365234375,MID_CYCLE,0.8935671729522134,1.0,0.15,0.25,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-20.json,0.2,0.1,0.045161583419038025,SELL_QLD,0.8834614763952301,System entropy is rebuilding into defensive fog.,0.10450818633794996,1.134870650770499,VALIDATION,0.16249052398913033,0.5041895091599911,0.10450818633794996,0.2288117805129286,0.0664441973,0.0580423579,RISING,-0.103390598,-0.1436779155,FALLING,-0.1115357079,-0.0558137177,FALLING,0.1484821086,0.1414492753,RISING
2019-08-21,0.9300093064887157,0.5,0.6709024884967187,0.6709024884967187,1.0,1.0,NEUTRAL,0.7052349408394016,0.9300093064887157,0.8945454325541402,"{'base_weight': 0.05, 'posterior_weight': 0.64, 'transition_weight': 0.30999999999999994, 'base_priors': {'MID_CYCLE': 0.29868288785131863, 'LATE_CYCLE': 0.2831106155344679, 'BUST': 0.2294664145146934, 'RECOVERY': 0.18874008209952012}, 'posterior_prior': {'MID_CYCLE': 0.16249052398913033, 'LATE_CYCLE': 0.5041895091599911, 'BUST': 0.10450818633794996, 'RECOVERY': 0.2288117805129286}, 'transition_prior': {'MID_CYCLE': 0.20670862481457314, 'LATE_CYCLE': 0.4261095341324994, 'BUST': 0.17505078465838528, 'RECOVERY': 0.19213105639454223}, 'is_stable': False, 'stress_score': 0.2}",LATE_CYCLE,BUST,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,181.02804565429688,MID_CYCLE,0.8958493305131999,1.0,0.15,0.25,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-21.json,0.2,0.1,0.043869395054978756,SELL_QLD,0.8945454325541402,System entropy is rebuilding into defensive fog.,0.06351631048876664,1.1894840095151502,VALIDATION,0.1963597088961731,0.37414978776135693,0.06351631048876664,0.3659741928537034,0.0338691849,-0.0325750124,RISING,-0.1300397214,-0.0266491234,FALLING,-0.0409918758,0.0705438321,FALLING,0.1371624124,-0.0113196962,RISING
2019-08-22,0.9655787964776119,0.5,0.6946219665366016,0.6946219665366016,1.0,1.0,NEUTRAL,0.7114910476902232,0.9655787964776119,0.8697261214859396,"{'base_weight': 0.05, 'posterior_weight': 0.64, 'transition_weight': 0.30999999999999994, 'base_priors': {'MID_CYCLE': 0.29849417815229246, 'LATE_CYCLE': 0.28327851468465026, 'BUST': 0.22916036074951654, 'RECOVERY': 0.18906694641354074}, 'posterior_prior': {'MID_CYCLE': 0.1963597088961731, 'LATE_CYCLE': 0.37414978776135693, 'BUST': 0.06351631048876664, 'RECOVERY': 0.3659741928537034}, 'transition_prior': {'MID_CYCLE': 0.2633936959040636, 'LATE_CYCLE': 0.3469629571720218, 'BUST': 0.14010365638028335, 'RECOVERY': 0.2495396905436313}, 'is_stable': False, 'stress_score': 0.2}",RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,180.442626953125,MID_CYCLE,0.8849818053897254,1.0,0.15,0.25,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-22.json,0.2,0.1,0.049477621424461216,SELL_QLD,0.8697261214859396,System entropy is rebuilding into defensive fog.,0.05595578675466813,1.2269439317922544,VALIDATION,0.2051967249181989,0.26776019659255795,0.05595578675466813,0.471087291734575,0.008837016,-0.0250321689,RISING,-0.1063895912,0.0236501302,FALLING,-0.0075605237,0.0334313521,FALLING,0.1051130988,-0.0320493135,RISING
2019-08-23,0.9907506031031671,0.5,0.7328410809724863,0.7328410809724863,1.0,1.0,NEUTRAL,0.7089207937578607,0.9907506031031671,0.8041110181408284,"{'base_weight': 0.05, 'posterior_weight': 0.64, 'transition_weight': 0.30999999999999994, 'base_priors': {'MID_CYCLE': 0.2983215694538703, 'LATE_CYCLE': 0.28324980439734093, 'BUST': 0.22883991667476766, 'RECOVERY': 0.18958870947402115}, 'posterior_prior': {'MID_CYCLE': 0.2051967249181989, 'LATE_CYCLE': 0.26776019659255795, 'BUST': 0.05595578675466813, 'RECOVERY': 0.471087291734575}, 'transition_prior': {'MID_CYCLE': 0.29721298035670796, 'LATE_CYCLE': 0.2790556153502844, 'BUST': 0.12303011215976467, 'RECOVERY': 0.300701292133243}, 'is_stable': False, 'stress_score': 0.2}",RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,174.73239135742188,MID_CYCLE,0.8599954442082076,0.7752937900692776,0.11629406851039163,0.1938234475173194,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-23.json,0.2,0.1,0.06929239120853196,SELL_QLD,0.8041110181408284,System entropy is rebuilding into defensive fog.,0.056096956264524184,1.2938361429603669,VALIDATION,0.1681176979227595,0.19593151115280827,0.056096956264524184,0.579853834659908,-0.037079027,-0.045916043,FALLING,-0.0718286854,0.0345609058,FALLING,0.0001411695,0.0077016932,RISING,0.108766543,0.0036534441,RISING
2019-08-26,1.0071442372604797,0.5,0.764860653878822,0.764860653878822,1.0,1.0,NEUTRAL,0.7297365894055728,1.0071442372604797,0.7505663999295583,"{'base_weight': 0.05, 'posterior_weight': 0.6495125667136206, 'transition_weight': 0.3004874332863794, 'base_priors': {'MID_CYCLE': 0.29807991937885814, 'LATE_CYCLE': 0.28308774721836194, 'BUST': 0.2285193167659471, 'RECOVERY': 0.19031301663683275}, 'posterior_prior': {'MID_CYCLE': 0.1681176979227595, 'LATE_CYCLE': 0.19593151115280827, 'BUST': 0.056096956264524184, 'RECOVERY': 0.579853834659908}, 'transition_prior': {'MID_CYCLE': 0.30436685675592196, 'LATE_CYCLE': 0.22560692958048112, 'BUST': 0.11441736729870117, 'RECOVERY': 0.3556088463648957}, 'is_stable': False, 'stress_score': 0.24756283356810277}",RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,177.37156677246094,MID_CYCLE,0.8620765134833271,0.8191834595647293,0.12287751893470938,0.20479586489118232,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-26.json,0.24756283356810277,0.1,0.06676473918205172,HOLD,0.0,Noise: No resonance detected,0.05413515500235323,1.3511653390585037,VALIDATION,0.1567728764074786,0.14899127365786852,0.05413515500235323,0.6401006949322997,-0.0113448215,0.0257342055,FALLING,-0.0469402375,0.0248884479,FALLING,-0.0019618013,-0.0021029708,FALLING,0.0602468602,-0.0485196827,RISING
2019-08-27,1.0155159352347076,0.5,0.7840588777878439,0.7840588777878439,1.0,1.0,NEUTRAL,0.7471303546441207,1.0155159352347076,0.7189309753954756,"{'base_weight': 0.05, 'posterior_weight': 0.6461394511810147, 'transition_weight': 0.3038605488189853, 'base_priors': {'MID_CYCLE': 0.29781683537343234, 'LATE_CYCLE': 0.28283808777721914, 'BUST': 0.22819465011950912, 'RECOVERY': 0.19115042672983937}, 'posterior_prior': {'MID_CYCLE': 0.1567728764074786, 'LATE_CYCLE': 0.14899127365786852, 'BUST': 0.05413515500235323, 'RECOVERY': 0.6401006949322997}, 'transition_prior': {'MID_CYCLE': 0.31385185868734244, 'LATE_CYCLE': 0.1929500052866043, 'BUST': 0.1077072400574417, 'RECOVERY': 0.38549089596861164}, 'is_stable': False, 'stress_score': 0.2306972559050735}",RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,176.99728393554688,MID_CYCLE,0.8603010181439291,0.8120158078890058,0.12180237118335087,0.20300395197225146,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-27.json,0.2306972559050735,0.1,0.06740227520760306,HOLD,0.0,Noise: No resonance detected,0.053063837680104906,1.3839259094631853,VALIDATION,0.15274866122230463,0.12456965344999676,0.053063837680104906,0.6696178476475937,-0.0040242152,0.0073206063,FALLING,-0.0244216203,0.0225186172,FALLING,-0.0010713173,0.000890484,FALLING,0.0295171527,-0.0307297076,RISING
2019-08-28,1.0157353331004437,0.5,0.7805808800107354,0.7805808800107354,1.0,1.0,NEUTRAL,0.7641358001251976,1.0157353331004437,0.7265773797023156,"{'base_weight': 0.05, 'posterior_weight': 0.6392524259182237, 'transition_weight': 0.3107475740817762, 'base_priors': {'MID_CYCLE': 0.29754589867617715, 'LATE_CYCLE': 0.2825424976029629, 'BUST': 0.22786756691061363, 'RECOVERY': 0.19204403681024626}, 'posterior_prior': {'MID_CYCLE': 0.15274866122230463, 'LATE_CYCLE': 0.12456965344999676, 'BUST': 0.053063837680104906, 'RECOVERY': 0.6696178476475937}, 'transition_prior': {'MID_CYCLE': 0.31942796507439775, 'LATE_CYCLE': 0.17629256502568275, 'BUST': 0.10416608034663538, 'RECOVERY': 0.4001133895532841}, 'is_stable': False, 'stress_score': 0.19626212959111872}",RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_PAUSE,0.0,1,500.0,0.0,0.5,False,QQQ,177.63067626953125,MID_CYCLE,0.8661615118040765,0.9082223241786176,0.13623334862679262,0.2270555810446544,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-28.json,0.19626212959111872,0.1,0.0612096056681969,HOLD,0.0,Noise: No resonance detected,0.053581994178402495,1.3743417386144627,VALIDATION,0.16795360511922894,0.11773369960197347,0.053581994178402495,0.6607307011003951,0.0152049439,0.0192291591,RISING,-0.0068359538,0.0175856664,FALLING,0.0005181565,0.0015894738,RISING,-0.0088871465,-0.0384042992,FALLING
2019-08-29,1.0182360633385765,0.5,0.775164409349681,0.775164409349681,1.0,1.0,NEUTRAL,0.7836353753137012,1.0182360633385765,0.7409554060368716,"{'base_weight': 0.05, 'posterior_weight': 0.6263807775443853, 'transition_weight': 0.3236192224556147, 'base_priors': {'MID_CYCLE': 0.29730310500575785, 'LATE_CYCLE': 0.28223372512980294, 'BUST': 0.22754103951655844, 'RECOVERY': 0.1929221303478809}, 'posterior_prior': {'MID_CYCLE': 0.16795360511922894, 'LATE_CYCLE': 0.11773369960197347, 'BUST': 0.053581994178402495, 'RECOVERY': 0.6607307011003951}, 'transition_prior': {'MID_CYCLE': 0.3262634791207863, 'LATE_CYCLE': 0.17453486885528882, 'BUST': 0.10328368880422423, 'RECOVERY': 0.39591796321970063}, 'is_stable': False, 'stress_score': 0.13190388772192613}",RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_FAST,2.0,DEPLOY_PAUSE,0.0,3,2000.0,0.0,2.0,False,QQQ,180.3466339111328,MID_CYCLE,0.9010737086527517,1.0,0.15,0.25,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-29.json,0.13190388772192613,0.1,0.03973621739483481,HOLD,0.0,Noise: No resonance detected,0.0397175700130245,1.3773729844063571,VALIDATION,0.20480505038648242,0.12484296538320236,0.0397175700130245,0.6306344142172907,0.0368514453,0.0216465014,RISING,0.0071092658,0.0139452196,RISING,-0.0138644242,-0.0143825807,FALLING,-0.0300962869,-0.0212091404,FALLING
2019-08-30,1.0327735748069535,0.5,0.8057984940382108,0.804157082505855,0.997963,0.99859,PENALTY,0.7727877218160303,1.0327735748069535,0.6938761699878893,"{'base_weight': 0.05, 'posterior_weight': 0.6129333405201562, 'transition_weight': 0.3370666594798437, 'base_priors': {'MID_CYCLE': 0.29712926460133965, 'LATE_CYCLE': 0.28193792568365617, 'BUST': 0.22718804498027215, 'RECOVERY': 0.19374476473473196}, 'posterior_prior': {'MID_CYCLE': 0.20480505038648242, 'LATE_CYCLE': 0.12484296538320236, 'BUST': 0.0397175700130245, 'RECOVERY': 0.6306344142172907}, 'transition_prior': {'MID_CYCLE': 0.33999534552673144, 'LATE_CYCLE': 0.18561081313123784, 'BUST': 0.09764809432657735, 'RECOVERY': 0.3767457470154533}, 'is_stable': False, 'stress_score': 0.06466670260078125}",RECOVERY,BUST,RECOVERY,MID_CYCLE,DEPLOY_FAST,2.0,DEPLOY_PAUSE,0.0,3,2000.0,0.0,2.0,False,QQQ,179.914794921875,MID_CYCLE,0.8883734995514304,0.4392498703987154,0.0594481268053651,0.09908021134227515,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-08-30.json,0.06466670260078125,1.0,0.06563225363064439,HOLD,0.0,Noise: No resonance detected,0.01461111393783124,1.4099677820309482,VALIDATION,0.41004577940760745,0.05818392963195692,0.01461111393783124,0.5171591770226045,0.205240729,0.1683892837,RISING,-0.0666590358,-0.0737683016,FALLING,-0.0251064561,-0.0112420319,FALLING,-0.1134752372,-0.0833789503,FALLING
2019-09-03,0.9975099808706839,0.5,0.7338045738523081,0.6957450658248844,0.948134,0.964092,PENALTY,0.7067079834251564,0.9975099808706839,0.8092445479594174,"{'base_weight': 0.05, 'posterior_weight': 0.624671275182888, 'transition_weight': 0.32532872481711195, 'base_priors': {'MID_CYCLE': 0.29734214367427697, 'LATE_CYCLE': 0.28151608709496767, 'BUST': 0.2267872782714713, 'RECOVERY': 0.1943544909592841}, 'posterior_prior': {'MID_CYCLE': 0.41004577940760745, 'LATE_CYCLE': 0.05818392963195692, 'BUST': 0.01461111393783124, 'RECOVERY': 0.5171591770226045}, 'transition_prior': {'MID_CYCLE': 0.4329744559669447, 'LATE_CYCLE': 0.17835772328423594, 'BUST': 0.07514525504470437, 'RECOVERY': 0.313522565704115}, 'is_stable': False, 'stress_score': 0.12335637591444035}",MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_FAST,2.0,DEPLOY_PAUSE,0.0,3,2000.0,0.0,2.0,False,QQQ,178.16810607910156,MID_CYCLE,0.8934723420933735,0.04491823148574485,0.004660215309286297,0.007767025515477162,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-09-03.json,0.12335637591444035,1.0,0.8125621409345903,SELL_QLD,0.8092445479594174,System entropy is rebuilding into defensive fog.,0.039344825799189194,1.2937783438555712,VALIDATION,0.4410491947906626,0.1159273472357881,0.039344825799189194,0.4036786321743601,0.0310034154,-0.1742373136,RISING,0.0577434176,0.1244024534,RISING,0.0247337119,0.049840168,RISING,-0.1134805448,-5.3076e-06,FALLING
2019-09-04,0.9690874761828815,0.5,0.697808862494657,0.6111689141273203,0.87584,0.914043,PENALTY,0.6266548858922995,0.9690874761828815,0.8653605294138749,"{'base_weight': 0.05, 'posterior_weight': 0.6119636097123722, 'transition_weight': 0.3380363902876278, 'base_priors': {'MID_CYCLE': 0.2976139179833306, 'LATE_CYCLE': 0.2812029308161861, 'BUST': 0.22643279293054877, 'RECOVERY': 0.19475035826993464}, 'posterior_prior': {'MID_CYCLE': 0.4410491947906626, 'LATE_CYCLE': 0.1159273472357881, 'BUST': 0.039344825799189194, 'RECOVERY': 0.4036786321743601}, 'transition_prior': {'MID_CYCLE': 0.4216605562676964, 'LATE_CYCLE': 0.22172391234018823, 'BUST': 0.09279756335608816, 'RECOVERY': 0.2638179680360272}, 'is_stable': False, 'stress_score': 0.05981804856186073}",MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_FAST,2.0,DEPLOY_PAUSE,0.0,3,2000.0,0.0,2.0,False,QQQ,180.7400665283203,MID_CYCLE,0.8941519406004851,0.06111615827218291,0.0064605266425407,0.0107675444042345,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-09-04.json,0.05981804856186073,1.0,0.8039981987042789,SELL_QLD,0.8653605294138749,System entropy is rebuilding into defensive fog.,0.057557657795489665,1.2253881167352936,VALIDATION,0.45600237252186304,0.1692589729587953,0.057557657795489665,0.3171809967238521,0.0149531777,-0.0160502377,RISING,0.0533316258,-0.0044117918,RISING,0.018212832,-0.0065208799,RISING,-0.0864976355,0.0269829093,FALLING
2019-09-05,0.9478447908937726,0.5,0.6795032325570822,0.6440290867982073,0.947794,0.963858,PENALTY,0.6310816941529365,0.9478447908937726,0.8904350271888812,"{'base_weight': 0.05, 'posterior_weight': 0.6176286594147875, 'transition_weight': 0.33237134058521245, 'base_priors': {'MID_CYCLE': 0.2979143914274597, 'LATE_CYCLE': 0.2809905656746431, 'BUST': 0.22611242555510058, 'RECOVERY': 0.1949826173427967}, 'posterior_prior': {'MID_CYCLE': 0.45600237252186304, 'LATE_CYCLE': 0.1692589729587953, 'BUST': 0.057557657795489665, 'RECOVERY': 0.3171809967238521}, 'transition_prior': {'MID_CYCLE': 0.40773925730615557, 'LATE_CYCLE': 0.25931358341171074, 'BUST': 0.10730342943392653, 'RECOVERY': 0.22564372984820724}, 'is_stable': False, 'stress_score': 0.08814329707393781}",MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_FAST,2.0,DEPLOY_PAUSE,0.0,3,2000.0,0.0,2.0,False,QQQ,184.0511016845703,MID_CYCLE,0.8951987049974688,0.06036522471401146,0.006375833701922691,0.010626389503204485,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-09-05.json,0.08814329707393781,1.0,0.8039069642871144,SELL_QLD,0.8904350271888812,System entropy is rebuilding into defensive fog.,0.0703621884780618,1.185752859410038,VALIDATION,0.4569979525668549,0.2141270025423497,0.0703621884780618,0.25851285641273364,0.0009955801,-0.0139575976,RISING,0.0448680295,-0.0084635962,RISING,0.0128045307,-0.0054083013,RISING,-0.0586681403,0.0278294952,FALLING
2019-09-06,0.9301760972692047,0.5,0.6699039084028968,0.5554226896881089,0.829108,0.88169,PENALTY,0.5704686410251254,0.9301760972692047,0.8975689161454807,"{'base_weight': 0.05, 'posterior_weight': 0.6127693636892886, 'transition_weight': 0.3372306363107114, 'base_priors': {'MID_CYCLE': 0.2982171228906662, 'LATE_CYCLE': 0.28086332622791915, 'BUST': 0.22581603731217093, 'RECOVERY': 0.19510351356924371}, 'posterior_prior': {'MID_CYCLE': 0.4569979525668549, 'LATE_CYCLE': 0.2141270025423497, 'BUST': 0.0703621884780618, 'RECOVERY': 0.25851285641273364}, 'transition_prior': {'MID_CYCLE': 0.3927507171811001, 'LATE_CYCLE': 0.2888627221530854, 'BUST': 0.11859199705495084, 'RECOVERY': 0.1997945636108637}, 'is_stable': False, 'stress_score': 0.06384681844644305}",MID_CYCLE,BUST,MID_CYCLE,MID_CYCLE,DEPLOY_FAST,2.0,DEPLOY_PAUSE,0.0,3,2000.0,0.0,2.0,False,QQQ,183.86875915527344,MID_CYCLE,0.893345064296293,0.0980808178473541,0.010765243472949755,0.01794207245491626,artifacts/regime_process_mainline_8yr/mainline_snapshots/snapshot_2019-09-06.json,0.06384681844644305,1.0,0.7873946079365475,SELL_QLD,0.8975689161454807,System entropy is rebuilding into defensive fog.,0.07977243810049534,1.1640028072101172,VALIDATION,0.4570531159212881,0.2541837609278981,0.07977243810049534,0.20899068505031856,5.51633e-05,-0.0009404167,RISING,0.0400567584,-0.0048112712,RISING,0.0094102496,-0.0033942811,RISING,-0.0495221713,0.009145969,FALLING
