date,beta_expectation,expected_target_beta,protected_beta,overlay_beta,beta_overlay_multiplier,deployment_overlay_multiplier,overlay_state,target_beta,raw_target_beta,entropy,prior_details,predicted_regime,actual_regime,raw_regime,stable_regime,deployment_state,deployment_multiplier,expected_deployment_state,expected_deployment_multiplier,deployment_rank_abs_error,actual_deployment_cash,expected_deployment_cash,deployment_pacing_error,lock_active,target_bucket,close,actual_regime_probability,brier,prob_MID_CYCLE,prob_LATE_CYCLE,prob_BUST,prob_RECOVERY
2018-01-15,0.8560319937375905,0.8,0.6880904461603362,0.6880904461603362,1.0,1.0,NEUTRAL,1.0,0.8560319937375905,0.7438964595483083,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25056555237029626, 'LATE_CYCLE': 0.2508053620398883, 'BUST': 0.2495658994319724, 'RECOVERY': 0.24906318615784312}, 'posterior_prior': {'MID_CYCLE': 0.4169165902816766, 'LATE_CYCLE': 0.4211432862214436, 'BUST': 0.15519138855233128, 'RECOVERY': 0.006748734944548582}, 'transition_prior': {'MID_CYCLE': 0.4142535667964835, 'LATE_CYCLE': 0.41882212699045146, 'BUST': 0.15770933536657777, 'RECOVERY': 0.009214970846487296}}",MID_CYCLE,LATE_CYCLE,MID_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,155.90914916992188,0.42461399879884953,0.5421970039063212,0.4432701761619974,0.42461399879884953,0.12042798167759139,0.011687843361561655
2018-01-16,0.8371003875284081,0.8,0.6686524445383873,0.6686524445383873,1.0,1.0,NEUTRAL,1.0,0.8371003875284081,0.7749819255198269,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2506624565439097, 'LATE_CYCLE': 0.2508927641062248, 'BUST': 0.2495009606518024, 'RECOVERY': 0.24894381869806306}, 'posterior_prior': {'MID_CYCLE': 0.4432701761619974, 'LATE_CYCLE': 0.42461399879884953, 'BUST': 0.12042798167759139, 'RECOVERY': 0.011687843361561655}, 'transition_prior': {'MID_CYCLE': 0.4401772444958788, 'LATE_CYCLE': 0.42228566115661376, 'BUST': 0.1235642183644858, 'RECOVERY': 0.013972875983021629}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,155.4636993408203,0.47562115029459956,0.427953493381058,0.3648378842933631,0.47562115029459956,0.1395491315897929,0.019991833822244443
2018-01-17,0.84158428412856,0.8,0.6794341577263442,0.6781860371786009,0.998163,0.998728,PENALTY,1.0,0.84158428412856,0.7472049212989266,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2507201305980257, 'LATE_CYCLE': 0.2510062823768538, 'BUST': 0.2494454200870375, 'RECOVERY': 0.248828166938083}, 'posterior_prior': {'MID_CYCLE': 0.3648378842933631, 'LATE_CYCLE': 0.47562115029459956, 'BUST': 0.1395491315897929, 'RECOVERY': 0.019991833822244443}, 'transition_prior': {'MID_CYCLE': 0.36305526962941354, 'LATE_CYCLE': 0.47209964586119707, 'BUST': 0.14258099649617717, 'RECOVERY': 0.022264088013212256}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,157.141357421875,0.47245465450876195,0.4448775289580223,0.38672138036632825,0.47245465450876195,0.13001196913696442,0.01081199598794541
2018-01-18,0.8604881838035672,0.8,0.6905550721090883,0.647425073970371,0.937543,0.956761,PENALTY,1.0,0.8604881838035672,0.7435584633145063,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25078913983537016, 'LATE_CYCLE': 0.25111864886832364, 'BUST': 0.24938481761921077, 'RECOVERY': 0.2487073936770954}, 'posterior_prior': {'MID_CYCLE': 0.38672138036632825, 'LATE_CYCLE': 0.47245465450876195, 'BUST': 0.13001196913696442, 'RECOVERY': 0.01081199598794541}, 'transition_prior': {'MID_CYCLE': 0.38456010243630995, 'LATE_CYCLE': 0.4690038884284604, 'BUST': 0.13327365657501558, 'RECOVERY': 0.013162352560214119}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,157.16976928710938,0.453125083759538,0.49119476710982796,0.4259345841178761,0.453125083759538,0.10163472109463952,0.01930561102794628
2018-01-19,0.8570569981203071,0.8,0.6912614555567824,0.6912614555567824,1.0,1.0,NEUTRAL,1.0,0.8570569981203071,0.7357827559231916,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25087841253623433, 'LATE_CYCLE': 0.2512216127798804, 'BUST': 0.24930950849413636, 'RECOVERY': 0.2485904661897489}, 'posterior_prior': {'MID_CYCLE': 0.42593458411787616, 'LATE_CYCLE': 0.4531250837595381, 'BUST': 0.10163472109463953, 'RECOVERY': 0.019305611027946284}, 'transition_prior': {'MID_CYCLE': 0.42307837611864024, 'LATE_CYCLE': 0.450100711018619, 'BUST': 0.10535742388460761, 'RECOVERY': 0.021463488978133206}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,157.66262817382812,0.44375273446177654,0.5096434440604353,0.4333703787400213,0.44375273446177654,0.1108002394452631,0.0120766473529391
2018-01-22,0.8549069545388716,0.8,0.6904670304206465,0.6270911330994267,0.908213,0.936455,PENALTY,1.0,0.8549069545388716,0.7346754481321758,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2509718493629288, 'LATE_CYCLE': 0.25132018970589043, 'BUST': 0.24923859103493567, 'RECOVERY': 0.24846936989624502}, 'posterior_prior': {'MID_CYCLE': 0.4333703787400213, 'LATE_CYCLE': 0.44375273446177654, 'BUST': 0.1108002394452631, 'RECOVERY': 0.0120766473529391}, 'transition_prior': {'MID_CYCLE': 0.43032652709702807, 'LATE_CYCLE': 0.4409025122256804, 'BUST': 0.11440941766174176, 'RECOVERY': 0.014361543015549663}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.3498077392578,0.4468359827674755,0.5029856032298078,0.4289298439410904,0.4468359827674755,0.11358211039462783,0.010652062896806168
2018-01-23,0.8388602495854208,0.8,0.6813884869630017,0.6813884869630017,1.0,1.0,NEUTRAL,1.0,0.8388602495854208,0.7361908435919815,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2510633755418164, 'LATE_CYCLE': 0.25142074609557963, 'BUST': 0.24916882109094537, 'RECOVERY': 0.24834705727165857}, 'posterior_prior': {'MID_CYCLE': 0.42892984394109046, 'LATE_CYCLE': 0.44683598276747555, 'BUST': 0.11358211039462784, 'RECOVERY': 0.01065206289680617}, 'transition_prior': {'MID_CYCLE': 0.4259434784374687, 'LATE_CYCLE': 0.44386961451768936, 'BUST': 0.11721616681788401, 'RECOVERY': 0.012970740226957864}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,160.6672821044922,0.4986726263390093,0.40135331244224637,0.3665345187272247,0.4986726263390093,0.12480751773358982,0.009985337200176175
2018-01-24,0.8443532514153512,0.8,0.6848897374245176,0.6848897374245176,1.0,1.0,NEUTRAL,1.0,0.8443532514153512,0.7343990835322,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25112303149444604, 'LATE_CYCLE': 0.25154848403987023, 'BUST': 0.24910457220748075, 'RECOVERY': 0.24822391225820295}, 'posterior_prior': {'MID_CYCLE': 0.3665345187272247, 'LATE_CYCLE': 0.4986726263390093, 'BUST': 0.12480751773358982, 'RECOVERY': 0.009985337200176175}, 'transition_prior': {'MID_CYCLE': 0.36484760594098653, 'LATE_CYCLE': 0.49432240791745685, 'BUST': 0.1284708005636952, 'RECOVERY': 0.01235918557786139}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,MID_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.62464904785156,0.4968183577515814,0.40786242997346617,0.3758858101912774,0.4968183577515814,0.1150211004000775,0.012274731657063593
2018-01-25,0.8069956564501544,0.8,0.6740987148453444,0.6298623348810484,0.934377,0.954569,PENALTY,1.0,0.8069956564501544,0.7013604815348792,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25118777807527315, 'LATE_CYCLE': 0.25167576868252245, 'BUST': 0.24903498858297646, 'RECOVERY': 0.24810146465922792}, 'posterior_prior': {'MID_CYCLE': 0.3758858101912775, 'LATE_CYCLE': 0.49681835775158145, 'BUST': 0.11502110040007751, 'RECOVERY': 0.012274731657063595}, 'transition_prior': {'MID_CYCLE': 0.3740377632234233, 'LATE_CYCLE': 0.4924556886151247, 'BUST': 0.11891344241513065, 'RECOVERY': 0.014593105746321415}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.56773376464844,0.5988294456376713,0.24312449715398993,0.24538574372145228,0.5988294456376713,0.14802822581066508,0.007756584830211369
2018-01-26,0.8332935521101864,0.8,0.6820310002788904,0.6505573157090204,0.953853,0.968052,PENALTY,1.0,0.8332935521101864,0.7242550845268079,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25118475351278574, 'LATE_CYCLE': 0.2518567376193916, 'BUST': 0.24898233441944917, 'RECOVERY': 0.2479761744483735}, 'posterior_prior': {'MID_CYCLE': 0.24538574372145228, 'LATE_CYCLE': 0.5988294456376713, 'BUST': 0.14802822581066508, 'RECOVERY': 0.007756584830211369}, 'transition_prior': {'MID_CYCLE': 0.24650796047818155, 'LATE_CYCLE': 0.5915146606788337, 'BUST': 0.15172259690595982, 'RECOVERY': 0.010254781937024957}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,162.0131378173828,0.5549335595113498,0.31056624022108337,0.3148158449894764,0.5549335595113498,0.1145746592291017,0.01567593627007205
2018-01-29,0.8084875032522655,0.8,0.681592292095394,0.681592292095394,1.0,1.0,NEUTRAL,0.681592292095394,0.8084875032522655,0.6779114553059554,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25121807321295203, 'LATE_CYCLE': 0.25201544036357604, 'BUST': 0.2489119533630589, 'RECOVERY': 0.247854533060413}, 'posterior_prior': {'MID_CYCLE': 0.3148158449894764, 'LATE_CYCLE': 0.5549335595113498, 'BUST': 0.1145746592291017, 'RECOVERY': 0.01567593627007205}, 'transition_prior': {'MID_CYCLE': 0.31446583810191747, 'LATE_CYCLE': 0.5487621958225946, 'BUST': 0.11880435453109157, 'RECOVERY': 0.017967611544396425}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,161.22645568847656,0.6402025927602099,0.19339264369136816,0.21668050523001472,0.6402025927602099,0.12963944732778362,0.013477454681991772
2018-01-30,0.8318932666716871,0.8,0.68298490849695,0.68298490849695,1.0,1.0,NEUTRAL,0.681592292095394,0.8318932666716871,0.7185829176066012,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25119990668682357, 'LATE_CYCLE': 0.25221962416859134, 'BUST': 0.24884921683516087, 'RECOVERY': 0.24773125230942417}, 'posterior_prior': {'MID_CYCLE': 0.21668050523001472, 'LATE_CYCLE': 0.6402025927602099, 'BUST': 0.12963944732778362, 'RECOVERY': 0.013477454681991772}, 'transition_prior': {'MID_CYCLE': 0.2187767020810893, 'LATE_CYCLE': 0.6314163674139524, 'BUST': 0.1339456133896291, 'RECOVERY': 0.01586131711532927}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.89955139160156,0.5707396022957856,0.2872909677935041,0.3005308402073945,0.5707396022957856,0.11138628103139607,0.017343276465423704
2018-01-31,0.8565938235344251,0.8,0.6942833687762349,0.6942833687762349,1.0,1.0,NEUTRAL,0.681592292095394,0.8565938235344251,0.7257102784906182,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25122597103479616, 'LATE_CYCLE': 0.2523879164540526, 'BUST': 0.24877658731983612, 'RECOVERY': 0.2476095251913151}, 'posterior_prior': {'MID_CYCLE': 0.30053084020739457, 'LATE_CYCLE': 0.5707396022957857, 'BUST': 0.11138628103139608, 'RECOVERY': 0.017343276465423708}, 'transition_prior': {'MID_CYCLE': 0.300673517122585, 'LATE_CYCLE': 0.5638268941235586, 'BUST': 0.11587342148654703, 'RECOVERY': 0.019626167267309362}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,160.56300354003906,0.464239102775208,0.47508138478705336,0.42097681771698314,0.464239102775208,0.10339460643552373,0.011389473072285173
2018-02-01,0.846207420567529,0.8,0.6887496107273916,0.6887496107273916,1.0,1.0,NEUTRAL,0.681592292095394,0.846207420567529,0.7253140954916946,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.25131606295532, 'LATE_CYCLE': 0.25250035230114243, 'BUST': 0.24869942869516104, 'RECOVERY': 0.2474841560483765}, 'posterior_prior': {'MID_CYCLE': 0.42097681771698314, 'LATE_CYCLE': 0.464239102775208, 'BUST': 0.10339460643552373, 'RECOVERY': 0.011389473072285173}, 'transition_prior': {'MID_CYCLE': 0.41808580756798175, 'LATE_CYCLE': 0.46044772776522075, 'BUST': 0.10774698729641917, 'RECOVERY': 0.013719477370378413}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,159.19813537597656,0.5121773974189524,0.3854399186005734,0.3690277674304062,0.5121773974189524,0.10539430577290794,0.013400529377733467
2018-02-02,0.8378116931778543,0.8,0.6867802837103207,0.6867802837103207,1.0,1.0,NEUTRAL,0.681592292095394,0.8378116931778543,0.7168585817118085,"{'base_weight': 0.05, 'posterior_weight': 0.65, 'transition_weight': 0.3, 'base_priors': {'MID_CYCLE': 0.2513788165883586, 'LATE_CYCLE': 0.25263878949454244, 'BUST': 0.2486230308795274, 'RECOVERY': 0.2473593630375716}, 'posterior_prior': {'MID_CYCLE': 0.3690277674304062, 'LATE_CYCLE': 0.5121773974189524, 'BUST': 0.10539430577290794, 'RECOVERY': 0.013400529377733467}, 'transition_prior': {'MID_CYCLE': 0.3675199321672994, 'LATE_CYCLE': 0.5068264527436807, 'BUST': 0.10992948148838144, 'RECOVERY': 0.015724133600638467}}",LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,LATE_CYCLE,DEPLOY_SLOW,0.5,DEPLOY_SLOW,0.5,0,500.0,500.0,0.0,False,QQQ,156.02284240722656,0.5361093157694619,0.34446668773786643,0.34149369364720955,0.5361093157694619,0.11201023787764362,0.010386752705684961
